epoch;loss;train_kappa;train_mad;train_mape;train_mse;val_kappa;val_loss;val_mad;val_mape;val_mse
0;1.9734079702198506;0.3782123409595226;124.71055655325;321.2575674476137;48203.10983405595;0.3817467430842014;1.9068711010217667;125.82077508475;403.2869191944679;42373.401410266146
0;1.9694604873657227;0.39289928335875546;157.1254343768125;394.1981253936307;63664.80013501685;0.3955901404137009;1.9102648496627808;159.74544287175;544.1892824252769;60534.805374187075
0;1.960872769355774;0.3890858310665998;179.0174576235;508.66449281637813;77265.14934720757;0.3873845851165144;1.910636067390442;181.13703491275;594.7483586019982;73447.29175090812
